UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
14,522636,33,0.0,0.12175367323051822,0.4050597853301943,2017,Roraima,Estado,srag,incidência
14,522636,34,0.0,0.3388957496075757,1.372279485458583,2017,Roraima,Estado,srag,incidência
14,522636,35,0.0,0.15908490216978288,0.5480280565767119,2017,Roraima,Estado,srag,incidência
14,522636,36,0.0,0.17436832274101374,0.4528861270437852,2017,Roraima,Estado,srag,incidência
14,522636,37,0.0,0.22192186254704335,0.8098618823178911,2017,Roraima,Estado,srag,incidência
14,522636,38,0.0,0.08823605239176713,0.2843964068143585,2017,Roraima,Estado,srag,incidência
14,522636,39,0.0,0.1253322015314109,0.4183687774400966,2017,Roraima,Estado,srag,incidência
14,522636,40,0.0,0.13767063300842008,0.3343495066233537,2017,Roraima,Estado,srag,incidência
14,522636,41,0.0,0.09446093775306164,0.212186902320656,2017,Roraima,Estado,srag,incidência
14,522636,42,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,43,0.0,0.0454263397247352,0.1405330685990296,2017,Roraima,Estado,srag,incidência
14,522636,44,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,45,0.0,0.13915005635029146,0.3390125096061507,2017,Roraima,Estado,srag,incidência
14,522636,46,0.0,0.0454263397247352,0.1405330685990296,2017,Roraima,Estado,srag,incidência
14,522636,47,0.0,0.2117378867055588,0.5920454051151491,2017,Roraima,Estado,srag,incidência
14,522636,48,0.0,0.0454263397247352,0.1405330685990296,2017,Roraima,Estado,srag,incidência
14,522636,49,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,50,0.0,0.09446093775306164,0.212186902320656,2017,Roraima,Estado,srag,incidência
14,522636,51,0.0,0.18139013044709773,0.4266910388488376,2017,Roraima,Estado,srag,incidência
14,522636,52,0.0,0.0856009850533741,0.27521259157055633,2017,Roraima,Estado,srag,incidência
15,8366628,1,0.0,0.012161879977011791,0.03642944428658912,2017,Pará,Estado,srag,incidência
15,8366628,2,0.0037965051398023424,0.0152439046497157,0.026821851491551918,2017,Pará,Estado,srag,incidência
15,8366628,3,0.0,0.009050572778024568,0.027027663112811462,2017,Pará,Estado,srag,incidência
15,8366628,4,0.0,0.015207273231032438,0.03344658517434152,2017,Pará,Estado,srag,incidência
15,8366628,5,0.0,0.012162746275526493,0.02610646968651853,2017,Pará,Estado,srag,incidência
15,8366628,6,0.0,0.012086176784944502,0.029077522205354762,2017,Pará,Estado,srag,incidência
15,8366628,7,0.0,0.02712064741216258,0.058995324026686724,2017,Pará,Estado,srag,incidência
15,8366628,8,0.003194052926188018,0.04240928677372868,0.08315745890098848,2017,Pará,Estado,srag,incidência
15,8366628,9,0.007376693897780395,0.02439548054218976,0.04170178535195124,2017,Pará,Estado,srag,incidência
15,8366628,10,0.015013427332317553,0.022993268663253404,0.03521450446444728,2017,Pará,Estado,srag,incidência
15,8366628,11,0.05100338203174611,0.06354478466279304,0.07917003729924019,2017,Pará,Estado,srag,incidência
15,8366628,12,0.04564224461612653,0.09161168033789653,0.1838800883900349,2017,Pará,Estado,srag,incidência
15,8366628,13,0.016263202126616548,0.0768826274913444,0.3634547713269157,2017,Pará,Estado,srag,incidência
15,8366628,14,0.026026818572298424,0.11303265417711815,0.4908929178121868,2017,Pará,Estado,srag,incidência
15,8366628,15,0.06357367983006633,0.18176320560478185,0.519678316561776,2017,Pará,Estado,srag,incidência
15,8366628,16,0.048646544101900654,0.1635138801691993,0.5496133281735556,2017,Pará,Estado,srag,incidência
15,8366628,17,0.028963701003927107,0.1170693028406256,0.4731861327297869,2017,Pará,Estado,srag,incidência
15,8366628,18,0.022956913439614327,0.08422069871455233,0.30897559946920106,2017,Pará,Estado,srag,incidência
15,8366628,19,0.08659830386682403,0.1713816630077252,0.3391714745413833,2017,Pará,Estado,srag,incidência
15,8366628,20,0.06428962521712214,0.14293543366484165,0.31778903871281433,2017,Pará,Estado,srag,incidência
15,8366628,21,0.08538531229980774,0.14627805874575536,0.250596617780068,2017,Pará,Estado,srag,incidência
15,8366628,22,0.021391937422469386,0.07446443268229767,0.2592075521346752,2017,Pará,Estado,srag,incidência
15,8366628,23,0.039545740692750256,0.0923302583626118,0.21557003257419016,2017,Pará,Estado,srag,incidência
15,8366628,24,0.04479043278225908,0.09096875163462427,0.18475628074841247,2017,Pará,Estado,srag,incidência
15,8366628,25,0.027201293766046103,0.06114250319456716,0.1374348488366426,2017,Pará,Estado,srag,incidência
15,8366628,26,0.022816017132197053,0.054687517383020086,0.13108004522392006,2017,Pará,Estado,srag,incidência
15,8366628,27,0.0,0.08373333943571404,0.2316935474611237,2017,Pará,Estado,srag,incidência
15,8366628,28,0.027516575422886155,0.051285490634304834,0.0955860789062352,2017,Pará,Estado,srag,incidência
15,8366628,29,0.004110694672127879,0.03320720605910421,0.06314685852543,2017,Pará,Estado,srag,incidência
