Código,Sigla,UF,Região,Região oficial,Ano,Total,0-4 anos,5-9 anos,10-19 anos,20-29 anos,30-39 anos,40-49 anos,50-59 anos,60+ anos
22,PI,Piauí,Aw,Nordeste,2023,3241530,213821,231336,532937,499186,521687,483847,336108,422608
22,PI,Piauí,Aw,Nordeste,2024,3242397,210326,226795,519446,501955,507518,499173,341202,435982
22,PI,Piauí,Aw,Nordeste,2025,3242491,206878,222647,506037,504598,493894,511055,348074,449308
22,PI,Piauí,Aw,Nordeste,2026,3241853,203488,218786,492971,506506,480972,520060,356436,462634
22,PI,Piauí,Aw,Nordeste,2027,3240499,200183,215141,480406,506989,468981,526838,365925,476036
22,PI,Piauí,Aw,Nordeste,2028,3238443,196993,211625,468476,505217,459248,530681,376813,489390
22,PI,Piauí,Aw,Nordeste,2029,3235703,193937,208184,457296,500231,453402,530649,389473,502531
22,PI,Piauí,Aw,Nordeste,2030,3232330,191027,204789,446976,491135,452712,526327,403945,515419
23,CE,Ceará,AsBSh,Nordeste,2000,7601788,852333,861425,1704534,1283578,1039979,715524,501521,642894
23,CE,Ceará,AsBSh,Nordeste,2001,7718435,852700,856510,1714497,1321406,1060562,741035,516798,654927
23,CE,Ceará,AsBSh,Nordeste,2002,7830721,850552,852140,1718082,1362626,1077322,769660,533574,666765
23,CE,Ceará,AsBSh,Nordeste,2003,7938714,845573,848778,1716552,1405201,1091917,800408,551162,679123
23,CE,Ceará,AsBSh,Nordeste,2004,8042368,837362,846780,1711975,1446051,1106937,831689,568494,693080
23,CE,Ceará,AsBSh,Nordeste,2005,8141584,826025,845882,1705962,1482952,1124135,862365,585018,709245
23,CE,Ceará,AsBSh,Nordeste,2006,8236289,811021,846464,1698449,1516388,1143012,892608,600867,727480
23,CE,Ceará,AsBSh,Nordeste,2007,8326445,796125,844572,1689581,1546807,1163098,922613,615803,747846
23,CE,Ceará,AsBSh,Nordeste,2008,8412055,781383,839869,1680464,1572734,1185391,951247,631076,769891
23,CE,Ceará,AsBSh,Nordeste,2009,8493155,766911,831950,1672272,1592341,1211198,976961,648611,792911
23,CE,Ceará,AsBSh,Nordeste,2010,8569783,752833,820913,1665445,1604573,1241096,998932,669509,816482
23,CE,Ceará,AsBSh,Nordeste,2011,8642630,739224,806224,1660614,1610433,1274554,1017447,693394,840740
23,CE,Ceará,AsBSh,Nordeste,2012,8712413,726141,791637,1654089,1610711,1311424,1032456,720217,865738
23,CE,Ceará,AsBSh,Nordeste,2013,8779338,713659,777188,1645968,1606644,1349792,1045561,749055,891471
23,CE,Ceará,AsBSh,Nordeste,2014,8843553,701860,762964,1636172,1600222,1386724,1059243,778405,917963
23,CE,Ceará,AsBSh,Nordeste,2015,8905225,690831,749058,1624507,1592988,1420143,1075187,807206,945305
23,CE,Ceará,AsBSh,Nordeste,2016,8964432,680505,735579,1610784,1584865,1450599,1092926,835641,973533
23,CE,Ceará,AsBSh,Nordeste,2017,9021232,670786,722618,1594808,1575936,1478609,1112023,863922,1002530
23,CE,Ceará,AsBSh,Nordeste,2018,9075744,661640,710250,1576283,1567225,1502805,1133462,891022,1033057
23,CE,Ceará,AsBSh,Nordeste,2019,9128090,653031,698556,1554890,1559838,1521464,1158525,915547,1066239
23,CE,Ceará,AsBSh,Nordeste,2020,9178363,644888,687627,1530808,1554161,1533614,1187792,936774,1102699
23,CE,Ceará,AsBSh,Nordeste,2021,9226629,637232,677392,1503601,1550649,1539948,1220625,954895,1142287
23,CE,Ceará,AsBSh,Nordeste,2022,9272899,630032,667763,1477033,1545549,1540901,1256758,969779,1185084
23,CE,Ceará,AsBSh,Nordeste,2023,9317120,623139,658703,1451186,1538971,1537657,1294343,982920,1230201
23,CE,Ceará,AsBSh,Nordeste,2024,9359246,616433,650170,1426207,1530854,1532146,1330550,996642,1276244
23,CE,Ceará,AsBSh,Nordeste,2025,9399260,609832,642101,1402263,1521029,1525854,1363371,1012519,1322291
23,CE,Ceará,AsBSh,Nordeste,2026,9437126,603281,634516,1379391,1509296,1518709,1393341,1030095,1368497
23,CE,Ceará,AsBSh,Nordeste,2027,9472791,596758,627380,1357582,1495453,1510769,1420963,1048961,1414925
23,CE,Ceará,AsBSh,Nordeste,2028,9506193,590248,620551,1336891,1479171,1503054,1444909,1070057,1461312
23,CE,Ceará,AsBSh,Nordeste,2029,9537296,583746,613906,1317364,1460103,1496656,1463525,1094600,1507396
23,CE,Ceará,AsBSh,Nordeste,2030,9566063,577243,607358,1299021,1438391,1491950,1475868,1123142,1553090
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2000,2837885,295277,298727,627953,493000,414251,272931,191447,244299
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2001,2884661,298343,295866,629129,506829,422296,285468,197585,249145
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2002,2930535,300593,293809,627530,522486,428404,299870,203809,254034
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2003,2975550,301759,292830,623801,539036,433344,315442,210084,259254
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2004,3019694,301494,293153,618970,555060,438316,331086,216343,265272
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2005,3062933,299657,294719,613863,569556,444140,346054,222613,272331
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2006,3105227,295521,298032,608593,582692,450687,360415,228910,280377
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2007,3146552,291382,300549,603375,594611,457842,374199,235131,289463
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2008,3186891,287200,301986,598843,604705,466073,386968,241883,299233
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2009,3226259,283000,301987,595674,612210,475980,398181,250081,309146
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2010,3264647,278834,300411,594186,616713,487845,407562,260221,318875
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2011,3302061,274717,296523,595020,618382,501546,415164,272146,328563
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2012,3338489,270660,292588,595800,617309,517090,420925,285857,338260
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2013,3373959,266710,288563,596517,614123,533552,425607,300696,348191
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2014,3408510,262920,284465,597051,609820,549535,430376,315619,358724
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2015,3442175,259349,280320,597187,605201,564033,436034,329924,370127
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2016,3474998,256027,276186,596707,600376,577202,442465,343666,382369
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2017,3507003,252960,272112,595352,595560,589168,449557,356881,395413
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2018,3538218,250143,268140,592795,591375,599328,457765,369172,409500
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2019,3568644,247554,264328,588707,588477,606924,467673,380023,424958
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2020,3598288,245167,260734,582976,587178,611540,479554,389180,441959
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2021,3627158,242949,257391,574934,588142,613347,493255,396678,460462
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2022,3655233,240856,254303,566902,589037,612433,508759,402450,480493
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2023,3682477,238846,251462,558882,589863,609412,525164,407217,501631
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2024,3708845,236864,248851,550939,590493,605270,541095,412086,523247
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2025,3734326,234898,246440,543168,590732,600802,555562,417816,544908
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2026,3758899,232926,244202,535651,590365,596122,568713,424301,566619
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2027,3782539,230945,242091,528457,589130,591452,580664,431430,588370
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2028,3805207,228972,240060,521604,586704,587401,590825,439638,610003
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2029,3826891,227017,238062,515142,582759,584628,598453,449478,631352
24,RN,Rio Grande do Norte,AsBSh,Nordeste,2030,3847580,225087,236074,509102,577184,583441,603137,461213,652342
25,PB,Paraíba,AsBSh,Nordeste,2000,3472839,347630,362982,782084,591478,467125,331677,247963,341900
25,PB,Paraíba,AsBSh,Nordeste,2001,3507296,348729,356646,776014,610165,475455,341610,253330,345347
25,PB,Paraíba,AsBSh,Nordeste,2002,3542012,350312,351218,766722,630516,482219,353012,259242,348771
25,PB,Paraíba,AsBSh,Nordeste,2003,3576975,351981,346999,755178,651067,488334,365463,265465,352488
25,PB,Paraíba,AsBSh,Nordeste,2004,3612078,353266,344215,742839,669616,495213,378282,271624,357023
25,PB,Paraíba,AsBSh,Nordeste,2005,3647204,353967,342724,730833,684671,503802,390998,277551,362658
25,PB,Paraíba,AsBSh,Nordeste,2006,3682222,351590,344678,719126,696753,513732,403696,283291,369356
25,PB,Paraíba,AsBSh,Nordeste,2007,3717022,348692,347155,707822,706312,524637,416492,288756,377156
25,PB,Paraíba,AsBSh,Nordeste,2008,3751507,345258,349741,697592,712785,536966,428896,294477,385792
25,PB,Paraíba,AsBSh,Nordeste,2009,3785598,341344,351954,689069,715570,551305,440211,301269,394876
25,PB,Paraíba,AsBSh,Nordeste,2010,3819237,337051,353588,682496,714388,567849,450089,309600,404176
25,PB,Paraíba,AsBSh,Nordeste,2011,3852082,332378,352064,680040,709763,586176,458594,319333,413734
25,PB,Paraíba,AsBSh,Nordeste,2012,3883822,327319,349859,678781,702087,606127,465606,330464,423579
25,PB,Paraíba,AsBSh,Nordeste,2013,3914421,321975,346940,678601,692258,626308,471995,342597,433747
25,PB,Paraíba,AsBSh,Nordeste,2014,3943885,316471,343343,679230,681661,644595,479129,355099,444357
25,PB,Paraíba,AsBSh,Nordeste,2015,3972202,310943,339141,680292,671361,659545,487912,367517,455491
25,PB,Paraíba,AsBSh,Nordeste,2016,3999415,305512,334450,681415,661300,671660,497997,379930,467151
25,PB,Paraíba,AsBSh,Nordeste,2017,4025558,300286,329366,682230,651542,681370,509028,392437,479299
25,PB,Paraíba,AsBSh,Nordeste,2018,4050662,295318,323992,682299,642702,688124,521441,404580,492206
25,PB,Paraíba,AsBSh,Nordeste,2019,4074755,290641,318457,681199,635364,691323,535803,415705,506263
25,PB,Paraíba,AsBSh,Nordeste,2020,4097859,286265,312900,678785,629742,690688,552301,425491,521687
25,PB,Paraíba,AsBSh,Nordeste,2021,4119993,282155,307435,672715,628021,686697,570527,434000,538443
25,PB,Paraíba,AsBSh,Nordeste,2022,4141161,278258,302174,665610,627398,679710,590324,441120,556567
25,PB,Paraíba,AsBSh,Nordeste,2023,4161337,274518,297170,657529,627769,670599,610333,447674,575745
25,PB,Paraíba,AsBSh,Nordeste,2024,4180508,270898,292455,648633,628895,660697,628497,454951,595482
25,PB,Paraíba,AsBSh,Nordeste,2025,4198671,267374,288042,639124,630429,651044,643410,463808,615440
25,PB,Paraíba,AsBSh,Nordeste,2026,4215840,263937,283899,629222,632038,641589,655558,473910,635687
25,PB,Paraíba,AsBSh,Nordeste,2027,4232008,260585,279971,619136,633377,632394,665347,484929,656269
25,PB,Paraíba,AsBSh,Nordeste,2028,4247157,257333,276197,609020,634028,624065,672239,497272,677003
25,PB,Paraíba,AsBSh,Nordeste,2029,4261314,254196,272544,599033,633586,617175,675655,511476,697649
25,PB,Paraíba,AsBSh,Nordeste,2030,4274504,251184,268992,589322,631902,611942,675322,527714,718126
26,PE,Pernambuco,AsBSh,Nordeste,2000,8119689,851750,843264,1763950,1458587,1135571,815757,562786,688024
26,PE,Pernambuco,AsBSh,Nordeste,2001,8212595,856764,837978,1751785,1491221,1157900,840383,578180,698384
26,PE,Pernambuco,AsBSh,Nordeste,2002,8304375,859693,834670,1734816,1525151,1178942,867025,595027,709051
26,PE,Pernambuco,AsBSh,Nordeste,2003,8395002,859923,833686,1715204,1558148,1199654,894939,612894,720554
26,PE,Pernambuco,AsBSh,Nordeste,2004,8484308,856815,835171,1696085,1586918,1221451,922959,631126,733783
26,PE,Pernambuco,AsBSh,Nordeste,2005,8572129,850489,838386,1679757,1609286,1245240,950344,649372,749255
26,PE,Pernambuco,AsBSh,Nordeste,2006,8658333,838639,845110,1666059,1626184,1270527,977206,667709,766899
26,PE,Pernambuco,AsBSh,Nordeste,2007,8742825,826245,849819,1655173,1638397,1296784,1003568,685994,786845
26,PE,Pernambuco,AsBSh,Nordeste,2008,8825549,813301,851862,1647733,1645428,1324387,1029254,704884,808700
26,PE,Pernambuco,AsBSh,Nordeste,2009,8906488,799967,850568,1643929,1646835,1353843,1054080,725413,831853
26,PE,Pernambuco,AsBSh,Nordeste,2010,8985658,786467,846027,1643250,1642594,1385201,1078017,748153,855949
26,PE,Pernambuco,AsBSh,Nordeste,2011,9062506,772862,835788,1647632,1633275,1417921,1100960,772809,881259
26,PE,Pernambuco,AsBSh,Nordeste,2012,9136697,759210,824683,1651618,1619279,1451913,1122689,799344,907961
26,PE,Pernambuco,AsBSh,Nordeste,2013,9208550,745749,812700,1654903,1602697,1485082,1144147,827102,936170
26,PE,Pernambuco,AsBSh,Nordeste,2014,9278152,732712,799984,1656937,1586528,1514246,1166675,854996,966074
26,PE,Pernambuco,AsBSh,Nordeste,2015,9345603,720322,786731,1657066,1572972,1537270,1191115,882326,997801
26,PE,Pernambuco,AsBSh,Nordeste,2016,9410772,708688,773180,1654691,1561798,1554985,1216941,909163,1031326
26,PE,Pernambuco,AsBSh,Nordeste,2017,9473707,697854,759569,1649241,1553153,1568139,1243636,935521,1066594
26,PE,Pernambuco,AsBSh,Nordeste,2018,9534634,687786,746139,1640082,1547672,1576277,1271596,961247,1103835
26,PE,Pernambuco,AsBSh,Nordeste,2019,9593588,678410,733128,1626698,1545505,1578949,1301318,986164,1143416
26,PE,Pernambuco,AsBSh,Nordeste,2020,9650604,669624,720760,1609366,1546138,1576112,1332853,1010253,1185498
26,PE,Pernambuco,AsBSh,Nordeste,2021,9705888,661338,709155,1586061,1551656,1568393,1365777,1033472,1230036
26,PE,Pernambuco,AsBSh,Nordeste,2022,9759391,653458,698358,1561910,1556796,1556138,1400028,1055629,1277074
26,PE,Pernambuco,AsBSh,Nordeste,2023,9810850,645893,688323,1537089,1561232,1541269,1433476,1077521,1326047
26,PE,Pernambuco,AsBSh,Nordeste,2024,9860222,638585,678971,1511957,1564468,1526709,1463014,1100395,1376123
26,PE,Pernambuco,AsBSh,Nordeste,2025,9907481,631493,670204,1486919,1565873,1514620,1486548,1125060,1426764
26,PE,Pernambuco,AsBSh,Nordeste,2026,9952805,624604,661940,1462344,1564966,1504876,1504971,1151057,1478047
26,PE,Pernambuco,AsBSh,Nordeste,2027,9996161,617924,654086,1438511,1561188,1497618,1519003,1177900,1529931
26,PE,Pernambuco,AsBSh,Nordeste,2028,10037301,611477,646540,1415596,1553827,1493388,1528107,1205916,1582450
26,PE,Pernambuco,AsBSh,Nordeste,2029,10076186,605260,639242,1393763,1542359,1492350,1531852,1235590,1635770
26,PE,Pernambuco,AsBSh,Nordeste,2030,10112795,599258,632162,1373129,1527029,1494020,1530186,1266978,1690033
27,AL,Alagoas,AsBSh,Nordeste,2000,2897881,357734,340084,667595,511852,378920,266936,175975,198785
27,AL,Alagoas,AsBSh,Nordeste,2001,2937414,358742,340450,665032,526714,387342,274875,181927,202332
27,AL,Alagoas,AsBSh,Nordeste,2002,2975948,358854,341233,660766,542322,395121,283012,188302,206338
27,AL,Alagoas,AsBSh,Nordeste,2003,3013346,357850,342459,655694,557504,402707,291359,194967,210806
27,AL,Alagoas,AsBSh,Nordeste,2004,3049431,355610,343990,651097,570538,410792,299926,201712,215766
27,AL,Alagoas,AsBSh,Nordeste,2005,3084050,352592,345098,647867,580297,419833,308698,208420,221245
27,AL,Alagoas,AsBSh,Nordeste,2006,3117060,347724,346707,645821,587211,429544,317689,215124,227240
27,AL,Alagoas,AsBSh,Nordeste,2007,3148387,342239,347471,644898,591635,439614,326965,221803,233762
27,AL,Alagoas,AsBSh,Nordeste,2008,3177975,336215,347158,645084,593593,450280,336257,228554,240834
27,AL,Alagoas,AsBSh,Nordeste,2009,3205791,329796,345648,646039,593259,461875,345163,235528,248483
27,AL,Alagoas,AsBSh,Nordeste,2010,3231836,323146,343390,646968,590845,474473,353474,242816,256724
27,AL,Alagoas,AsBSh,Nordeste,2011,3256277,316332,339282,648931,586703,487852,361255,250361,265561
27,AL,Alagoas,AsBSh,Nordeste,2012,3279289,309421,334497,650610,581144,502023,368468,258110,275016
27,AL,Alagoas,AsBSh,Nordeste,2013,3300935,302574,329082,651767,575035,515875,375544,266071,284987
27,AL,Alagoas,AsBSh,Nordeste,2014,3321305,295934,323147,652115,569596,527780,383151,274250,295332
27,AL,Alagoas,AsBSh,Nordeste,2015,3340502,289640,316796,651352,565712,536680,391720,282632,305970
27,AL,Alagoas,AsBSh,Nordeste,2016,3358527,283664,310189,649276,563227,543019,400986,291229,316937
27,AL,Alagoas,AsBSh,Nordeste,2017,3375382,277968,303477,645739,562061,547144,410654,300112,328227
27,AL,Alagoas,AsBSh,Nordeste,2018,3391142,272540,296820,640562,562197,549090,420944,309044,339945
27,AL,Alagoas,AsBSh,Nordeste,2019,3405893,267357,290361,633723,563309,549025,432187,317665,352266
27,AL,Alagoas,AsBSh,Nordeste,2020,3419689,262386,284237,625753,564624,547156,444459,325784,365290
27,AL,Alagoas,AsBSh,Nordeste,2021,3432603,257679,278423,615741,567087,543726,457527,333446,378974
27,AL,Alagoas,AsBSh,Nordeste,2022,3444654,253269,272881,604994,569349,538907,471375,340586,393293
27,AL,Alagoas,AsBSh,Nordeste,2023,3455890,249113,267596,593705,571209,533533,484944,347621,408169
27,AL,Alagoas,AsBSh,Nordeste,2024,3466324,245182,262545,582108,572396,528771,496678,355169,423475
27,AL,Alagoas,AsBSh,Nordeste,2025,3476012,241452,257706,570434,572615,525481,505562,363634,439128
27,AL,Alagoas,AsBSh,Nordeste,2026,3485000,237913,253120,558806,571685,523519,512023,372764,455170
27,AL,Alagoas,AsBSh,Nordeste,2027,3493288,234559,248822,547322,569450,522812,516384,382280,471659
27,AL,Alagoas,AsBSh,Nordeste,2028,3500899,231384,244774,536128,565716,523355,518681,392391,488470
27,AL,Alagoas,AsBSh,Nordeste,2029,3507837,228373,240944,525342,560429,524857,519056,403400,505436
27,AL,Alagoas,AsBSh,Nordeste,2030,3514114,225504,237313,515069,554091,526576,517710,415385,522466
28,SE,Sergipe,AsBSh,Nordeste,2000,1824047,207989,202893,412733,332616,256417,172169,111368,127862
28,SE,Sergipe,AsBSh,Nordeste,2001,1856879,210954,202920,412819,341952,263190,178974,115627,130443
28,SE,Sergipe,AsBSh,Nordeste,2002,1888967,212810,203345,411728,352013,269416,186200,120133,133322
28,SE,Sergipe,AsBSh,Nordeste,2003,1920338,213477,204245,409925,362203,275352,193774,124835,136527
28,SE,Sergipe,AsBSh,Nordeste,2004,1950985,212852,205646,408135,371612,281407,201579,129661,140093
28,SE,Sergipe,AsBSh,Nordeste,2005,1980891,211015,207392,406866,379632,287854,209525,134567,144040
28,SE,Sergipe,AsBSh,Nordeste,2006,2010083,206846,210536,406121,386436,294580,217605,139573,148386
28,SE,Sergipe,AsBSh,Nordeste,2007,2038561,202759,212591,405994,392121,301475,225836,144657,153128
28,SE,Sergipe,AsBSh,Nordeste,2008,2066358,198764,213474,406588,396584,308754,234011,149934,158249
28,SE,Sergipe,AsBSh,Nordeste,2009,2093507,194910,213066,407927,399758,316720,241814,155591,163721
28,SE,Sergipe,AsBSh,Nordeste,2010,2120052,191254,211441,409875,401647,325499,249080,161734,169522
28,SE,Sergipe,AsBSh,Nordeste,2011,2145945,187809,207463,413526,402319,334987,255849,168303,175689
28,SE,Sergipe,AsBSh,Nordeste,2012,2171137,184585,203533,416420,401793,345186,262095,175270,182255
28,SE,Sergipe,AsBSh,Nordeste,2013,2195662,181609,199650,418542,400527,355511,268062,182565,189196
28,SE,Sergipe,AsBSh,Nordeste,2014,2219574,178904,195865,419809,399220,365063,274151,190077,196485
28,SE,Sergipe,AsBSh,Nordeste,2015,2242937,176488,192224,420131,398382,373243,280628,197727,204114
28,SE,Sergipe,AsBSh,Nordeste,2016,2265779,174361,188768,419437,398012,380214,287380,205520,212087
28,SE,Sergipe,AsBSh,Nordeste,2017,2288116,172499,185531,417655,398194,386052,294309,213463,220413
28,SE,Sergipe,AsBSh,Nordeste,2018,2309961,170864,182544,414703,399035,390661,301617,221361,229176
28,SE,Sergipe,AsBSh,Nordeste,2019,2331323,169413,179828,410522,400550,393965,309599,228926,238520
28,SE,Sergipe,AsBSh,Nordeste,2020,2352207,168102,177397,405239,402602,395976,318369,235998,248524
28,SE,Sergipe,AsBSh,Nordeste,2021,2372637,166901,175254,397787,406314,396767,327834,242613,259167
28,SE,Sergipe,AsBSh,Nordeste,2022,2392601,165782,173379,390597,409273,396376,337991,248749,270454
28,SE,Sergipe,AsBSh,Nordeste,2023,2412078,164719,171733,383697,411464,395260,348269,254642,282294
28,SE,Sergipe,AsBSh,Nordeste,2024,2431072,163699,170271,377168,412808,394101,357794,260667,294564
28,SE,Sergipe,AsBSh,Nordeste,2025,2449564,162708,168952,371072,413220,393391,365983,267069,307169
28,SE,Sergipe,AsBSh,Nordeste,2026,2467561,161735,167739,365453,412633,393142,372984,273751,320124
28,SE,Sergipe,AsBSh,Nordeste,2027,2485037,160775,166610,360315,410986,393438,378862,280616,333435
28,SE,Sergipe,AsBSh,Nordeste,2028,2501980,159827,165535,355653,408186,394388,383533,287856,347002
28,SE,Sergipe,AsBSh,Nordeste,2029,2518373,158888,164505,351448,404177,396004,386923,295740,360688
28,SE,Sergipe,AsBSh,Nordeste,2030,2534193,157951,163501,347672,399075,398152,389038,304379,374425
29,BA,Bahia,AsBSh,Nordeste,2000,13519548,1433980,1461758,3124567,2431002,1824887,1322743,869551,1051060
29,BA,Bahia,AsBSh,Nordeste,2001,13664222,1419689,1448196,3084248,2514387,1859823,1366851,896435,1074593
29,BA,Bahia,AsBSh,Nordeste,2002,13805391,1405424,1435829,3031077,2603913,1893384,1411510,925142,1099112
29,BA,Bahia,AsBSh,Nordeste,2003,13942631,1390610,1424501,2971423,2691680,1927657,1456054,955734,1124972
29,BA,Bahia,AsBSh,Nordeste,2004,14075570,1374912,1413852,2914517,2765950,1965661,1499576,988303,1152799
29,BA,Bahia,AsBSh,Nordeste,2005,14203837,1359186,1402359,2866418,2819111,2009391,1541537,1022852,1182983
29,BA,Bahia,AsBSh,Nordeste,2006,14327129,1342046,1390985,2826190,2853280,2057675,1582072,1059277,1215604
29,BA,Bahia,AsBSh,Nordeste,2007,14445266,1323313,1379642,2793959,2869790,2108869,1621367,1097470,1250856
29,BA,Bahia,AsBSh,Nordeste,2008,14558148,1303314,1367756,2768246,2869024,2164782,1659304,1137164,1288558
29,BA,Bahia,AsBSh,Nordeste,2009,14665810,1282462,1354986,2745568,2852516,2228155,1695706,1177991,1328426
29,BA,Bahia,AsBSh,Nordeste,2010,14768312,1261213,1342161,2722604,2821855,2299808,1730731,1219631,1370309
29,BA,Bahia,AsBSh,Nordeste,2011,14865405,1239677,1327665,2701170,2778502,2377749,1764504,1261856,1414282
29,BA,Bahia,AsBSh,Nordeste,2012,14957177,1217917,1311098,2681157,2723622,2461640,1796923,1304533,1460287
29,BA,Bahia,AsBSh,Nordeste,2013,15044137,1196281,1292771,2661715,2663341,2544113,1830091,1347106,1508719
29,BA,Bahia,AsBSh,Nordeste,2014,15126371,1175003,1273049,2641975,2606557,2613931,1866926,1388749,1560181
29,BA,Bahia,AsBSh,Nordeste,2015,15203934,1154241,1252326,2621047,2559181,2663809,1909361,1428959,1615010
29,BA,Bahia,AsBSh,Nordeste,2016,15276566,1134070,1231011,2598291,2520297,2695767,1956191,1467830,1673109
29,BA,Bahia,AsBSh,Nordeste,2017,15344447,1114626,1209459,2573368,2489922,2711180,2005800,1505563,1734529
29,BA,Bahia,AsBSh,Nordeste,2018,15408073,1095952,1188026,2545967,2466645,2710536,2060003,1542080,1798864
29,BA,Bahia,AsBSh,Nordeste,2019,15467527,1078043,1166941,2516055,2447053,2695326,2121449,1577184,1865476
29,BA,Bahia,AsBSh,Nordeste,2020,15522855,1060893,1146361,2484775,2427841,2667127,2190921,1611017,1933920
29,BA,Bahia,AsBSh,Nordeste,2021,15574542,1044417,1126419,2451160,2410603,2627187,2266681,1643834,2004241
29,BA,Bahia,AsBSh,Nordeste,2022,15622585,1028446,1107235,2415353,2395028,2576154,2348437,1675535,2076397
29,BA,Bahia,AsBSh,Nordeste,2023,15666521,1012822,1088805,2377914,2380189,2519761,2428895,1707983,2150152
29,BA,Bahia,AsBSh,Nordeste,2024,15706339,997475,1071129,2339410,2365227,2466654,2497204,1743946,2225294
29,BA,Bahia,AsBSh,Nordeste,2025,15742074,982413,1054203,2300384,2349257,2422581,2546334,1785250,2301652
29,BA,Bahia,AsBSh,Nordeste,2026,15774088,967695,1037936,2261378,2331713,2386821,2578390,1830856,2379299
29,BA,Bahia,AsBSh,Nordeste,2027,15802419,953394,1022163,2222867,2312214,2359405,2594690,1879226,2458460
29,BA,Bahia,AsBSh,Nordeste,2028,15826769,939571,1006729,2185175,2290321,2338847,2595552,1931977,2538597
29,BA,Bahia,AsBSh,Nordeste,2029,15847159,926264,991562,2148520,2265959,2321853,2582440,1991619,2618942
29,BA,Bahia,AsBSh,Nordeste,2030,15863601,913449,976674,2113060,2240205,2305221,2556878,2058898,2699216
31,MG,Minas Gerais,Cf,Sudeste,2000,18178042,1680973,1732793,3673088,3173709,2767102,2163760,1371542,1615075
31,MG,Minas Gerais,Cf,Sudeste,2001,18402608,1675650,1722396,3650180,3247000,2785621,2236793,1425079,1659889
31,MG,Minas Gerais,Cf,Sudeste,2002,18620721,1666107,1712354,3617329,3327552,2798250,2308820,1483466,1706843
31,MG,Minas Gerais,Cf,Sudeste,2003,18832431,1652716,1702491,3578810,3408305,2809593,2377967,1546010,1756539
31,MG,Minas Gerais,Cf,Sudeste,2004,19037702,1635819,1692533,3540760,3478888,2826366,2441647,1611683,1810006
31,MG,Minas Gerais,Cf,Sudeste,2005,19236503,1616387,1681576,3507238,3532552,2852900,2498259,1679668,1867923
31,MG,Minas Gerais,Cf,Sudeste,2006,19428834,1587594,1676519,3478058,3570340,2888210,2548135,1749595,1930383
31,MG,Minas Gerais,Cf,Sudeste,2007,19614742,1559692,1667253,3453808,3592244,2931604,2591616,1820934,1997591
31,MG,Minas Gerais,Cf,Sudeste,2008,19794278,1532612,1654138,3433211,3599618,2983220,2628705,1893115,2069659
31,MG,Minas Gerais,Cf,Sudeste,2009,19967560,1506462,1637498,3413485,3595565,3042775,2659544,1965539,2146692
31,MG,Minas Gerais,Cf,Sudeste,2010,20134742,1481367,1618298,3392193,3582503,3109294,2684775,2037553,2228759
31,MG,Minas Gerais,Cf,Sudeste,2011,20294485,1457308,1589618,3376844,3559767,3182031,2704399,2108697,2315821
31,MG,Minas Gerais,Cf,Sudeste,2012,20446840,1434298,1561674,3357571,3527073,3261507,2718032,2178859,2407826
31,MG,Minas Gerais,Cf,Sudeste,2013,20593356,1412425,1534496,3334674,3488924,3341201,2730391,2246362,2504883
31,MG,Minas Gerais,Cf,Sudeste,2014,20734097,1391618,1508196,3308191,3451368,3410903,2748006,2308720,2607095
31,MG,Minas Gerais,Cf,Sudeste,2015,20869101,1371765,1482883,3278172,3418426,3463970,2775088,2364392,2714405
31,MG,Minas Gerais,Cf,Sudeste,2016,20997560,1352750,1458618,3244567,3389736,3501154,2810517,2413638,2826580
31,MG,Minas Gerais,Cf,Sudeste,2017,21119536,1334539,1435441,3207505,3365869,3522476,2853604,2456747,2943355
