UF,População,isoweek,corredor baixo,corredor mediano,corredor alto,Unidade da Federação
AsBSh,66931747,50,0.010975175298513827,0.023934395317640886,0.052195547099706155,Região 2
AsBSh,66931747,51,0.007181671086993373,0.015051578780432595,0.0315455861232451,Região 2
AsBSh,66931747,52,0.006257685777529341,0.015147456464227643,0.03666618067650265,Região 2
Aw,27065627,1,0.01383945386367424,0.022230337972342498,0.035708629201164944,Região 3
Aw,27065627,2,0.01653373515980444,0.02544409433354127,0.03915642353024143,Região 3
Aw,27065627,3,0.012024026652612678,0.022425370823996576,0.041824363095908756,Região 3
Aw,27065627,4,0.024694157413025535,0.04369818380952866,0.07732724936968792,Região 3
Aw,27065627,5,0.022002165218104892,0.03416305557811522,0.05304543234104103,Região 3
Aw,27065627,6,0.04020743401703975,0.047086649840820304,0.05514285224698503,Região 3
Aw,27065627,7,0.0316041655655603,0.043999660220491475,0.06125680159163468,Região 3
Aw,27065627,8,0.03212300683878982,0.04646657310220548,0.06721482913160404,Região 3
Aw,27065627,9,0.011665889803332158,0.03780231085643191,0.12249513154822847,Região 3
Aw,27065627,10,0.026251640978150973,0.06109245467823918,0.14217351295178315,Região 3
Aw,27065627,11,0.014502468059959103,0.06280591779712089,0.2719939319314612,Região 3
Aw,27065627,12,0.037243154136890964,0.08649500663743874,0.2008794997789925,Região 3
Aw,27065627,13,0.03630652662832054,0.08630855583443939,0.20517431718229676,Região 3
Aw,27065627,14,0.061095959144749544,0.11201623424330864,0.20537588589654066,Região 3
Aw,27065627,15,0.05377938167910465,0.09483985658536961,0.16724994070782004,Região 3
Aw,27065627,16,0.04145923386295539,0.08648949779190686,0.18042864113270965,Região 3
Aw,27065627,17,0.039806660156318584,0.08360790981436883,0.17560585480111052,Região 3
Aw,27065627,18,0.06265920830896685,0.10094388762992343,0.1626204467761271,Região 3
Aw,27065627,19,0.0676833724216546,0.11457646210599143,0.19395850412036492,Região 3
Aw,27065627,20,0.07751266070727443,0.1210761184947343,0.18912299405012142,Região 3
Aw,27065627,21,0.06802190111800885,0.11429515963018663,0.19204672760066838,Região 3
Aw,27065627,22,0.0654004754230387,0.1058532631822963,0.17132770448322032,Região 3
Aw,27065627,23,0.06567381194200018,0.11829177871518856,0.21306734751381579,Região 3
Aw,27065627,24,0.07423636921557805,0.1212586865542101,0.19806557379111012,Região 3
Aw,27065627,25,0.049902060769942316,0.09938979788269132,0.19795438847111266,Região 3
Aw,27065627,26,0.044251752671649824,0.09385296824569409,0.1990515429724529,Região 3
Aw,27065627,27,0.04552750241042477,0.10051674724855816,0.2219233637362243,Região 3
Aw,27065627,28,0.050276458931997475,0.11300792589472121,0.25401135215788,Região 3
Aw,27065627,29,0.04181906378637778,0.09746508554915399,0.22715580027399546,Região 3
Aw,27065627,30,0.017598894333286007,0.05477947687085075,0.1705102053240055,Região 3
Aw,27065627,31,0.03325712436631783,0.07235072293741412,0.15739866898618549,Região 3
Aw,27065627,32,0.013635948320849087,0.04924314827440196,0.17783051056794735,Região 3
Aw,27065627,33,0.036285780479888466,0.06493024530872356,0.11618702147491954,Região 3
Aw,27065627,34,0.041328777490949986,0.07362872805760616,0.13117227086061356,Região 3
Aw,27065627,35,0.02664299643821516,0.05090624693588353,0.0972655603173873,Região 3
Aw,27065627,36,0.023213413085312398,0.05435966126776155,0.12729591991862013,Região 3
Aw,27065627,37,0.04184250865939753,0.06780580101124016,0.10987932602705701,Região 3
Aw,27065627,38,0.042057445833681206,0.06188612925268669,0.09106337577003117,Região 3
Aw,27065627,39,0.01763033145248718,0.03340930041456314,0.06331028756881732,Região 3
Aw,27065627,40,0.02089675031607161,0.04578294315889865,0.10030640422969785,Região 3
Aw,27065627,41,0.02131292425078128,0.03970098599110682,0.07395363818309829,Região 3
Aw,27065627,42,0.024703446755858855,0.042105127838955966,0.07176495684410372,Região 3
Aw,27065627,43,0.014180425659102118,0.030098742030875716,0.06388625374300412,Região 3
Aw,27065627,44,0.01222295208655944,0.022760225988983137,0.042381568986040216,Região 3
Aw,27065627,45,0.025073840681699197,0.02986602711766047,0.03557411036929278,Região 3
Aw,27065627,46,0.007710817077980971,0.018507939180501393,0.0444238022047375,Região 3
Aw,27065627,47,0.008034636287761483,0.017346484122047996,0.037450420979827155,Região 3
Aw,27065627,48,0.015616205669749824,0.025759986575723374,0.04249283868403861,Região 3
Aw,27065627,49,0.017058457714772646,0.026931757023317404,0.04251964324622845,Região 3
Aw,27065627,50,0.007362250047771549,0.017626410663309795,0.04220046193156439,Região 3
Aw,27065627,51,0.012154038451073521,0.021555430826896833,0.03822898866113878,Região 3
Aw,27065627,52,0.007773192157462971,0.017410259681643402,0.03899519477223239,Região 3
Cf,94495765,1,0.02707767693462973,0.05720236934339147,0.12084164629030857,Região 4
Cf,94495765,2,0.04407360185205526,0.07169132787086074,0.11661507741390964,Região 4
Cf,94495765,3,0.03633262698991011,0.0659990563424572,0.11988881066333314,Região 4
Cf,94495765,4,0.039953194079788444,0.06896321886053756,0.11903743030178245,Região 4
Cf,94495765,5,0.0382700705519698,0.06560812598770097,0.11247500026875412,Região 4
Cf,94495765,6,0.04185125513197264,0.07197144353167054,0.12376901642969408,Região 4
Cf,94495765,7,0.058385531421289945,0.08787822039104036,0.13226875616448133,Região 4
Cf,94495765,8,0.0536096598303797,0.09422095403976911,0.16559680117823658,Região 4
Cf,94495765,9,0.05596437795815522,0.10864440947489613,0.21091287245208915,Região 4
Cf,94495765,10,0.06915858071412061,0.13256020137041155,0.254085708612239,Região 4
Cf,94495765,11,0.07010110288589606,0.14085297040348557,0.28301351126783464,Região 4
Cf,94495765,12,0.07185900038607862,0.1413576742870936,0.27807222439079726,Região 4
Cf,94495765,13,0.07692711250226542,0.15179152105336458,0.2995129430214282,Região 4
Cf,94495765,14,0.0976849176335297,0.18547971667499769,0.3521805221446889,Região 4
Cf,94495765,15,0.10817931929262811,0.21469147474911102,0.4260743146780842,Região 4
Cf,94495765,16,0.11007013317371259,0.2156383492685476,0.42245699477693943,Região 4
Cf,94495765,17,0.11943323043808723,0.2389051966829833,0.4778878775427771,Região 4
Cf,94495765,18,0.13392268223708767,0.27174497530696523,0.5514027226086495,Região 4
Cf,94495765,19,0.13822563108014696,0.2910457778827634,0.6128215451898867,Região 4
Cf,94495765,20,0.150183606725136,0.32029629054512054,0.6830952856573926,Região 4
Cf,94495765,21,0.1575662713680088,0.3387736268470961,0.72837650628342,Região 4
Cf,94495765,22,0.1804336675097565,0.36085395276795196,0.7216811420253053,Região 4
Cf,94495765,23,0.21008841390628358,0.4057461759703022,0.783622267660899,Região 4
Cf,94495765,24,0.257453941650296,0.46165579341559887,0.827822134817725,Região 4
Cf,94495765,25,0.22509164613903462,0.4396311140598606,0.858652552259233,Região 4
Cf,94495765,26,0.22307874765551564,0.4494057741415466,0.9053554045571547,Região 4
Cf,94495765,27,0.20886989256013902,0.4330131758304675,0.8976899836763271,Região 4
Cf,94495765,28,0.19563839864247476,0.4002880422614628,0.8190136388835031,Região 4
Cf,94495765,29,0.19407507176900238,0.38409270750063723,0.760155369829074,Região 4
Cf,94495765,30,0.16220640448059553,0.3179479999295321,0.6232240396604257,Região 4
Cf,94495765,31,0.15895867733068378,0.306499708194684,0.5909842274794319,Região 4
Cf,94495765,32,0.1332206558804941,0.2538868423299094,0.483847855891619,Região 4
Cf,94495765,33,0.15296791973662513,0.266557965955404,0.46449706145327185,Região 4
Cf,94495765,34,0.13940709052637273,0.2424488768401637,0.4216532864943244,Região 4
Cf,94495765,35,0.10790129075796874,0.19920966389877776,0.3677851294631823,Região 4
Cf,94495765,36,0.12263980465542382,0.20016143646939127,0.3266851309985211,Região 4
Cf,94495765,37,0.09477003402639815,0.16796613739602145,0.297695612348103,Região 4
Cf,94495765,38,0.102082029958809,0.16067783323927484,0.25290803978805815,Região 4
Cf,94495765,39,0.07951550976958317,0.1296860589835209,0.2115118665957516,Região 4
Cf,94495765,40,0.07284914118003297,0.12306043710143506,0.2078798862181645,Região 4
Cf,94495765,41,0.07640862735868732,0.1246183747310765,0.20324588802928342,Região 4
Cf,94495765,42,0.07489954767232714,0.12037958435273476,0.19347572554555234,Região 4
Cf,94495765,43,0.06994242488991363,0.10752238000384633,0.16529398601618614,Região 4
Cf,94495765,44,0.0601439577717749,0.09627252922179287,0.15410359121910916,Região 4
Cf,94495765,45,0.05321121472860119,0.0867987961952787,0.14158727740714333,Região 4
Cf,94495765,46,0.05426870852618321,0.08519049223151098,0.13373120834717525,Região 4
Cf,94495765,47,0.049214030849582015,0.08067590168694833,0.1322509252065751,Região 4
Cf,94495765,48,0.054249931770753226,0.07661943248772503,0.10821280770542697,Região 4
Cf,94495765,49,0.05393400463648369,0.07910313344406512,0.11601782146243256,Região 4
Cf,94495765,50,0.04999030758856753,0.0728642805543421,0.10620465519832205,Região 4
Cf,94495765,51,0.046465826100559264,0.06423018072439723,0.0887860275411971,Região 4
Cf,94495765,52,0.030182504239769842,0.05388670418579202,0.0962072883329842,Região 4
